title,text,source,source_type,url,published,collected_at,full_text,auto_sentiment,manual_sentiment
"March 14, 2008, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 14, 2008, Friday. ",Neutral,
"March 13, 2008, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 13, 2008, Thursday. ",Neutral,
"March 12, 2008, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 12, 2008, Wednesday. ",Neutral,
"March 11, 2008, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 11, 2008, Tuesday. ",Neutral,
"March 10, 2008, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 10, 2008, Monday. ",Neutral,
"March 09, 2008, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 09, 2008, Sunday. ",Neutral,
"March 08, 2008, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 08, 2008, Saturday. ",Neutral,
"March 07, 2008, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 07, 2008, Friday. ",Neutral,
"March 06, 2008, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 06, 2008, Thursday. ",Neutral,
"March 05, 2008, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 05, 2008, Wednesday. ",Neutral,
"March 04, 2008, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 04, 2008, Tuesday. ",Neutral,
"March 03, 2008, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 03, 2008, Monday. ",Neutral,
"March 02, 2008, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 02, 2008, Sunday. ",Neutral,
"March 01, 2008, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 01, 2008, Saturday. ",Neutral,
"February 29, 2008, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 29, 2008, Friday. ",Neutral,
"February 28, 2008, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 28, 2008, Thursday. ",Neutral,
"February 27, 2008, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 27, 2008, Wednesday. ",Neutral,
"February 26, 2008, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 26, 2008, Tuesday. ",Neutral,
"February 25, 2008, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 25, 2008, Monday. ",Neutral,
"February 24, 2008, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 24, 2008, Sunday. ",Neutral,
"February 23, 2008, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 23, 2008, Saturday. ",Neutral,
"February 22, 2008, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 22, 2008, Friday. ",Neutral,
"February 21, 2008, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 21, 2008, Thursday. ",Neutral,
"February 20, 2008, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 20, 2008, Wednesday. ",Neutral,
"February 19, 2008, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 19, 2008, Tuesday. ",Neutral,
"February 18, 2008, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 18, 2008, Monday. ",Neutral,
"February 17, 2008, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 17, 2008, Sunday. ",Neutral,
"February 15, 2008, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 15, 2008, Friday. ",Neutral,
"February 14, 2008, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 14, 2008, Thursday. ",Neutral,
"February 13, 2008, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 13, 2008, Wednesday. ",Neutral,
"February 12, 2008, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 12, 2008, Tuesday. ",Neutral,
"February 11, 2008, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 11, 2008, Monday. ",Neutral,
"February 10, 2008, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 10, 2008, Sunday. ",Neutral,
"February 09, 2008, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 09, 2008, Saturday. ",Neutral,
"February 08, 2008, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 08, 2008, Friday. ",Neutral,
"February 07, 2008, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 07, 2008, Thursday. ",Neutral,
"February 06, 2008, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 06, 2008, Wednesday. ",Neutral,
"February 05, 2008, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 05, 2008, Tuesday. ",Neutral,
"February 04, 2008, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 04, 2008, Monday. ",Neutral,
"February 03, 2008, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 03, 2008, Sunday. ",Neutral,
"February 02, 2008, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 02, 2008, Saturday. ",Neutral,
"February 01, 2008, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 01, 2008, Friday. ",Neutral,
"January 31, 2008, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 31, 2008, Thursday. ",Neutral,
"January 30, 2008, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 30, 2008, Wednesday. ",Neutral,
"January 29, 2008, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 29, 2008, Tuesday. ",Neutral,
"January 28, 2008, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 28, 2008, Monday. ",Neutral,
"January 26, 2008, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 26, 2008, Saturday. ",Neutral,
"January 25, 2008, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 25, 2008, Friday. ",Neutral,
"January 24, 2008, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 24, 2008, Thursday. ",Neutral,
"January 23, 2008, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 23, 2008, Wednesday. ",Neutral,
"January 22, 2008, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 22, 2008, Tuesday. ",Neutral,
"January 21, 2008, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 21, 2008, Monday. ",Neutral,
"January 20, 2008, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 20, 2008, Sunday. ",Neutral,
"January 19, 2008, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 19, 2008, Saturday. ",Neutral,
"January 18, 2008, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 18, 2008, Friday. ",Neutral,
"January 17, 2008, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 17, 2008, Thursday. ",Neutral,
"January 16, 2008, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 16, 2008, Wednesday. ",Neutral,
"January 15, 2008, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 15, 2008, Tuesday. ",Neutral,
"January 14, 2008, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 14, 2008, Monday. ",Neutral,
"January 13, 2008, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 13, 2008, Sunday. ",Neutral,
"January 12, 2008, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 12, 2008, Saturday. ",Neutral,
"January 11, 2008, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 11, 2008, Friday. ",Neutral,
"January 10, 2008, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 10, 2008, Thursday. ",Neutral,
"January 09, 2008, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 09, 2008, Wednesday. ",Neutral,
"January 08, 2008, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 08, 2008, Tuesday. ",Neutral,
"January 07, 2008, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 07, 2008, Monday. ",Neutral,
"January 05, 2008, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 05, 2008, Saturday. ",Neutral,
"January 04, 2008, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 04, 2008, Friday. ",Neutral,
"January 03, 2008, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 03, 2008, Thursday. ",Neutral,
"January 02, 2008, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 02, 2008, Wednesday. ",Neutral,
"January 01, 2008, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 01, 2008, Tuesday. ",Neutral,
"December 31, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 31, 2007, Monday. ",Neutral,
"December 29, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 29, 2007, Saturday. ",Neutral,
"December 28, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 28, 2007, Friday. ",Neutral,
"December 27, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 27, 2007, Thursday. ",Neutral,
"December 26, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 26, 2007, Wednesday. ",Neutral,
"December 25, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 25, 2007, Tuesday. ",Neutral,
"December 24, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 24, 2007, Monday. ",Neutral,
"December 22, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 22, 2007, Saturday. ",Neutral,
"December 21, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 21, 2007, Friday. ",Neutral,
"December 20, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 20, 2007, Thursday. ",Neutral,
"December 19, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 19, 2007, Wednesday. ",Neutral,
"December 18, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 18, 2007, Tuesday. ",Neutral,
"December 17, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 17, 2007, Monday. ",Neutral,
"December 15, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 15, 2007, Saturday. ",Neutral,
"December 14, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 14, 2007, Friday. ",Neutral,
"December 13, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 13, 2007, Thursday. ",Neutral,
"December 12, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 12, 2007, Wednesday. ",Neutral,
"December 11, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 11, 2007, Tuesday. ",Neutral,
"December 10, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 10, 2007, Monday. ",Neutral,
"December 08, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 08, 2007, Saturday. ",Neutral,
"December 07, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 07, 2007, Friday. ",Neutral,
"December 06, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 06, 2007, Thursday. ",Neutral,
"December 05, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 05, 2007, Wednesday. ",Neutral,
"December 04, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 04, 2007, Tuesday. ",Neutral,
"December 03, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 03, 2007, Monday. ",Neutral,
"December 02, 2007, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 02, 2007, Sunday. ",Neutral,
"December 01, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 01, 2007, Saturday. ",Neutral,
"November 30, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 30, 2007, Friday. ",Neutral,
"November 29, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 29, 2007, Thursday. ",Neutral,
"November 28, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 28, 2007, Wednesday. ",Neutral,
"November 27, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 27, 2007, Tuesday. ",Neutral,
"November 26, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 26, 2007, Monday. ",Neutral,
"November 24, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 24, 2007, Saturday. ",Neutral,
"November 23, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 23, 2007, Friday. ",Neutral,
"November 22, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 22, 2007, Thursday. ",Neutral,
"November 21, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 21, 2007, Wednesday. ",Neutral,
"November 20, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 20, 2007, Tuesday. ",Neutral,
"November 19, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 19, 2007, Monday. ",Neutral,
"November 17, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 17, 2007, Saturday. ",Neutral,
"November 16, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 16, 2007, Friday. ",Neutral,
"November 15, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 15, 2007, Thursday. ",Neutral,
"November 14, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 14, 2007, Wednesday. ",Neutral,
"November 13, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 13, 2007, Tuesday. ",Neutral,
"November 12, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 12, 2007, Monday. ",Neutral,
"November 11, 2007, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 11, 2007, Sunday. ",Neutral,
"November 09, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 09, 2007, Friday. ",Neutral,
"November 08, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 08, 2007, Thursday. ",Neutral,
"November 07, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 07, 2007, Wednesday. ",Neutral,
"November 06, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 06, 2007, Tuesday. ",Neutral,
"November 05, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 05, 2007, Monday. ",Neutral,
"November 03, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 03, 2007, Saturday. ",Neutral,
"November 02, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 02, 2007, Friday. ",Neutral,
"November 01, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 01, 2007, Thursday. ",Neutral,
"October 31, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 31, 2007, Wednesday. ",Neutral,
"October 30, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 30, 2007, Tuesday. ",Neutral,
"October 29, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 29, 2007, Monday. ",Neutral,
"October 28, 2007, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 28, 2007, Sunday. ",Neutral,
"October 27, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 27, 2007, Saturday. ",Neutral,
"October 26, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 26, 2007, Friday. ",Neutral,
"October 25, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 25, 2007, Thursday. ",Neutral,
"October 24, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 24, 2007, Wednesday. ",Neutral,
"October 23, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 23, 2007, Tuesday. ",Neutral,
"October 22, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 22, 2007, Monday. ",Neutral,
"October 21, 2007, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 21, 2007, Sunday. ",Neutral,
"October 20, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 20, 2007, Saturday. ",Neutral,
"October 19, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 19, 2007, Friday. ",Neutral,
"October 18, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 18, 2007, Thursday. ",Neutral,
"October 17, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 17, 2007, Wednesday. ",Neutral,
"October 16, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 16, 2007, Tuesday. ",Neutral,
"October 15, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 15, 2007, Monday. ",Neutral,
"October 14, 2007, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 14, 2007, Sunday. ",Neutral,
"October 13, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 13, 2007, Saturday. ",Neutral,
"October 12, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 12, 2007, Friday. ",Neutral,
"October 11, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 11, 2007, Thursday. ",Neutral,
"October 10, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 10, 2007, Wednesday. ",Neutral,
"October 09, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 09, 2007, Tuesday. ",Neutral,
"October 08, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 08, 2007, Monday. ",Neutral,
"October 07, 2007, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 07, 2007, Sunday. ",Neutral,
"October 06, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 06, 2007, Saturday. ",Neutral,
"October 05, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 05, 2007, Friday. ",Neutral,
"October 04, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 04, 2007, Thursday. ",Neutral,
"October 03, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 03, 2007, Wednesday. ",Neutral,
"October 02, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 02, 2007, Tuesday. ",Neutral,
"October 01, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 01, 2007, Monday. ",Neutral,
"September 29, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"September 29, 2007, Saturday. ",Neutral,
"September 28, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"September 28, 2007, Friday. ",Neutral,
"September 27, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"September 27, 2007, Thursday. ",Neutral,
"September 26, 2007, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"September 26, 2007, Wednesday. ",Neutral,
"September 25, 2007, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"September 25, 2007, Tuesday. ",Neutral,
"September 24, 2007, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"September 24, 2007, Monday. ",Neutral,
"September 23, 2007, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"September 23, 2007, Sunday. ",Neutral,
"September 22, 2007, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"September 22, 2007, Saturday. ",Neutral,
"September 21, 2007, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"September 21, 2007, Friday. ",Neutral,
"September 20, 2007, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"September 20, 2007, Thursday. ",Neutral,
